"","EXPID","REFID","RYEAR","RTYPE","RJRNL","RAUTHOR","RTITLE","RPUBLISHER","RPUBDATE","RLANGUAGE","RCITATION","RYAK94","RNOTES"
"15112","EVER22116","03","2022",5,NA,NA,"https://sportsspectrum.com/sport/2022/05/13/faith-lucy-westlake-youngest-summit-mt-everest/",NA,NA,NA,NA,NA,NA
"15113","EVER22119","03","2022",5,NA,NA,"https://www.elnacional.com/deportes/el-venezolano-raul-andres-biocchi-llego-al-monte-everest/",NA,NA,NA,NA,NA,NA
"15114","EVER22120","01","2022",5,NA,NA,"https://mteveresttoday.com/asma-al-thani-scale-mount-everest/",NA,NA,NA,NA,NA,NA
"15115","EVER22121","01","2022",5,NA,NA,"https://gripped.com/profiles/canadian-mother-daughter-team-summits-everest/",NA,NA,NA,NA,NA,NA
"15116","EVER22121","02","2022",5,NA,NA,"https://timesofindia.indiatimes.com/city/kolhapur/kolhapuri-girl-kasturi-savekar-successfully-summits-mount-everest/articleshow/91562296.cms",NA,NA,NA,NA,NA,NA
"15117","EVER22123","01","2022",5,NA,NA,"https://www.facebook.com/narbinmagarmounteverest",NA,NA,NA,NA,NA,NA
"15118","EVER22123","02","2022",5,NA,NA,"https://thehimalayantimes.com/nepal/climbing-guide-evacuated-from-camp-ii-on-everest-dies",NA,NA,NA,NA,NA,NA
"15119","EVER22123","03","2022",5,NA,NA,"https://docs.google.com/document/d/1PD09SrSf9qfisLr9KiaxPEccxsC6DaJM-fVRZS3xGX4/edit?fbclid=IwAR3hz-8KAuqpT-uwRsFmKB8V2cQjX1RIjSL5255i31c4XXCnS_a9OTWxMC0",NA,NA,NA,NA,NA,NA
"15120","EVER22123","04","2022",5,NA,NA,"https://www.newsncr.com/national/praveen-rana-of-uttarkashi-hoisted-the-tricolor-on-mount-everest-the-entire-district-is-proud-of-his-sons-success/",NA,NA,NA,NA,NA,NA
"15121","EVER22123","05","2022",5,NA,NA,"https://www.youtube.com/watch?v=lFwrqBFpuIk",NA,NA,NA,NA,NA,NA
"15122","EVER22122","01","2022",5,NA,NA,"https://www.timesnownews.com/mirror-now/in-focus/another-win-for-the-girls-bengali-climber-piyali-basak-scales-mount-everest-without-supplementary-oxygen-article-91738095",NA,NA,NA,NA,NA,NA
"15123","EVER22122","02","2022",5,NA,NA,"https://timesofindia.indiatimes.com/city/kolkata/west-bengal-chandernagore-teacher-piyali-basak-climbs-everest-to-attempt-lhotse/articleshow/91731102.cms",NA,NA,NA,NA,NA,NA
"15124","EVER22122","03","2022",5,NA,NA,"https://explorersweb.com/everest-a-false-summiter-returns-and-does-it-for-real/",NA,NA,NA,NA,NA,NA
"15125","EVER22124","01","2022",5,NA,NA,"https://thehimalayantimes.com/nepal/singer-raju-lama-neurosurgeon-dr-ram-shrestha-among-others-scale-everest",NA,NA,NA,NA,NA,NA
"15126","EVER22124","02","2022",5,NA,NA,"https://mteveresttoday.com/pasang-dawa-sherpa-summits-everest-25-times/",NA,NA,NA,NA,NA,NA
"15127","EVER22120","02","2022",5,NA,NA,"https://thehimalayantimes.com/nepal/asma-al-thani-becomes-first-qatari-woman-to-scale-mt-everest",NA,NA,NA,NA,NA,NA
"15128","EVER22125","01","2022",5,NA,NA,"https://www.facebook.com/people/Everest-2022-par-Jonathan-LAMY/100063558587746/",NA,NA,"French",NA,NA,NA
"15129","EVER22125","02","2022",5,NA,NA,"https://www.facebook.com/photo/?fbid=2260671277419417&set=pcb.2260715057415039",NA,NA,NA,NA,NA,NA
"15130","EVER22125","03","2022",5,NA,NA,"https://coconuts.co/singapore/news/trainee-teacher-becomes-first-female-malay-singaporean-conquer-mount-everest/",NA,NA,NA,NA,NA,NA
"15131","EVER22125","04","2022",5,NA,NA,"https://mteveresttoday.com/first-foreigner-summits-mt-everest-this-season/",NA,NA,NA,NA,NA,NA
"15132","EVER22125","05","2022",5,NA,NA,"https://www.leprogres.fr/sport/2022/05/22/everest-lhotse-en-34-h-l-exploit-d-un-neuvillois-dans-la-zone-de-la-mort",NA,NA,"French",NA,NA,NA
"15133","EVER17118","04","2017",5,NA,NA,"https://www.mountainiq.com/the-hardest-choice-turning-round-on-everest/",NA,NA,NA,NA,NA,NA
"15134","EVER22126","01","2022",5,NA,NA,"https://www.theepochtimes.com/father-and-son-summit-mount-everest-18-year-old-son-is-youngest-hong-konger-to-do-so_4476504.html",NA,NA,NA,NA,NA,NA
"15135","EVER22126","02","2022",5,NA,NA,"https://thehimalayantimes.com/nepal/indias-surgeon-couple-scale-everest",NA,NA,NA,NA,NA,NA
"15136","EVER22126","03","2022",5,NA,NA,"https://www.theweek.in/wire-updates/international/2022/05/14/fgn47-nepal-indians-everest.html",NA,NA,NA,NA,NA,NA
"15137","EVER22126","04","2022",5,NA,NA,"https://aimamedia.org/newsdetails.aspx?nid=126352",NA,NA,NA,NA,NA,NA
"15138","EVER22126","05","2022",5,NA,NA,"https://www.planetmountain.com/en/news/alpinism/andrea-lanfri-luca-montanari-summit-everest.html",NA,NA,NA,NA,NA,NA
"15139","EVER22127","01","2022",5,NA,NA,"https://www.sgtiepthi.vn/sherpa-viet-nam-phan-thanh-nhien-chinh-phuc-thanh-cong-dinh-everest-lan-hai/",NA,NA,"Vietnamese",NA,NA,NA
"15140","EVER22127","02","2022",5,NA,NA,"https://vietnamtimes.org.vn/phan-thanh-nhien-the-first-vietnamese-to-scale-everest-twice-42488.html",NA,NA,NA,NA,NA,NA
"15141","EVER22127","03","2022",5,NA,NA,"https://zingnews.vn/nguoi-dan-ong-viet-nam-len-dinh-everest-lan-hai-post1318087.html",NA,NA,NA,NA,NA,NA
"15142","EVER22127","04","2022",5,NA,NA,"https://www.lexpress.mu/article/409590/prouesse-maud-michotte-au-sommet-leverest",NA,NA,"French",NA,NA,NA
"15143","EVER22127","05","2022",5,NA,NA,"https://ifpnews.com/iranian-women-mount-everest/",NA,NA,NA,NA,NA,NA
"15144","EVER22127","06","2022",5,NA,NA,"https://www.bbc.com/news/uk-england-south-yorkshire-61564169",NA,NA,NA,NA,NA,NA
"15145","EVER22127","07","2022",5,NA,NA,"https://www.myrotherham.co.uk/injured-veteran-reaches-mt-everest-summit-on-third-attempt/",NA,NA,NA,NA,NA,NA
"15146","EVER22128","01","2022",5,NA,NA,"https://www.punekarnews.in/pune-jay-kolhatkar-successfully-scales-mt-everest-receives-grand-welcome-at-home/",NA,NA,NA,NA,NA,NA
"15147","EVER22128","02","2022",5,NA,NA,"https://www.aninews.in/news/business/business/savita-kanswal-becomes-the-first-woman-in-india-to-successfully-climb-mt-everest-and-mt-makalu-in-just-16-days20220725102726/",NA,NA,NA,NA,NA,NA
"15148","EVER22128","03","2022",5,NA,NA,"https://www.gofundme.com/f/ryde-for-clyde",NA,NA,NA,NA,NA,NA
"15149","EVER22129","01","2022",5,NA,NA,"https://b360nepal.com/mountain-clean-up-campaign-in-its-halfway-mark/",NA,NA,NA,NA,NA,NA
"15150","EVER22129","02","2022",5,NA,NA,"https://himalayadiary.com/captain-ganesh-karki-and-corporal-devi-p-neupane-have-successfully-climbed-the-worlds-highest-peak-mt-everest-8848-86-m-on-may-12-2022/",NA,NA,NA,NA,NA,NA
"15151","EVER22129","03","2022",5,NA,NA,"https://everestchronicle.com/everest-2022-continues-to-become-season-of-records-and-victories/",NA,NA,NA,NA,NA,NA
"15152","EVER22130","01","2022",5,NA,NA,"http://businessnewsthisweek.com/news/ace-mountaineer-anvitha-reddy-sets-her-sight-on-more-peaks-across-continents-after-her-triumph-on-mount-everest/",NA,NA,NA,NA,NA,NA
"15153","EVER22132","01","2022",5,NA,NA,"https://www.flyfromeverest.org/post/a-big-cheers-to-everyone-and-thank-you-for-your-kind-support",NA,NA,NA,NA,NA,NA
"15154","EVER22132","02","2022",5,NA,NA,"https://irishsevensummits.com/stats-everest/",NA,NA,NA,NA,NA,NA
"15155","EVER22133","01","2022",5,NA,NA,"https://thehimalayantimes.com/kathmandu/kidney-donor-us-army-veteran-sets-record-scaling-mt-everest",NA,NA,NA,NA,NA,NA
"15156","EVER22133","02","2022",5,NA,NA,"https://www.altitudejunkies.com/dispatcheverest22.html?fbclid=IwAR1CzaE60O9OJBigaIpWwmlU2s68uy5gHD4ZBmXjBjzvXLuHcQypkIXd2N8",NA,NA,NA,NA,NA,NA
"15157","EVER22133","03","2022",5,NA,NA,"https://www.facebook.com/dave.ashley.338",NA,NA,NA,NA,NA,NA
"15158","EVER22134","01","2022",5,NA,NA,"https://www.ouest-france.fr/normandie/falaise-14700/falaise-emma-clair-dumont-a-atteint-le-sommet-de-l-everest-787fe132-d1ed-11ec-b0ed-05ec53e3374f",NA,NA,"French",NA,NA,NA
"15159","EVER22134","02","2022",5,NA,NA,"https://www.ouest-france.fr/normandie/falaise-14700/originaire-de-falaise-emma-clair-dumont-est-parvenue-au-sommet-du-mont-everest-30f064ce-d1c8-11ec-b0ed-05ec53e3374f",NA,NA,"French",NA,NA,NA
"15160","EVER22134","03","2022",5,NA,NA,"https://thehimalayantimes.com/nepal/himalaya-airs-omnika-dangol-becomes-first-nepali-cabin-crew-to-scale-everest",NA,NA,NA,NA,NA,NA
"15161","EVER22135","01","2022",5,NA,NA,"https://thehimalayantimes.com/nepal/first-nepali-woman-doctor-grandson-of-snow-leopard-scale-everest",NA,NA,NA,NA,NA,NA
"15162","EVER22135","02","2022",5,NA,NA,"https://thehimalayantimes.com/nepal/senior-advocate-bhusal-scales-everest-at-62",NA,NA,NA,NA,NA,NA
"15163","EVER22135","03","2022",5,NA,NA,"https://breaknlinks.com/news/60929",NA,NA,NA,NA,NA,NA
"15164","EVER22119","04","2022",5,NA,NA,"https://explorersweb.com/david-goettler-summits-everest-no-o2-everest-lhotse-traverse/",NA,NA,NA,NA,NA,NA
"15165","EVER22139","01","2022",5,NA,NA,"https://nepalnews.com/s/travel-and-tourism/amit-kc-preparing-to-make-history-as-a-blind-climber",NA,NA,NA,NA,NA,NA
"15166","EVER22139","02","2022",5,NA,NA,"https://myrepublica.nagariknetwork.com/news/visually-impaired-amit-provided-with-financial-support-for-everest-expedition/",NA,NA,NA,NA,NA,NA
"15167","EVER22140","01","2022",5,NA,NA,"https://www.buletinmutiara.com/hawari-aims-to-become-the-first-physically-challenged-malaysian-to-reach-mount-everest/",NA,NA,NA,NA,NA,NA
"15168","EVER22140","02","2022",5,NA,NA,"https://www.nst.com.my/news/nation/2022/03/781395/pm-2022-everest-mission-team-source-inspiration-face-life-challenges",NA,NA,NA,NA,NA,NA
"15169","EVER22140","03","2022",5,NA,NA,"https://www.thevibes.com/articles/sports/59000/kame-everest-climb-aimed-at-showcasing-msias-diversity-halted-by-insufficient-funds",NA,NA,NA,NA,NA,NA
"15170","EVER22140","04","2022",5,NA,NA,"https://www.bharian.com.my/berita/nasional/2022/05/961105/16-jam-pemisah-kejayaan-misi-everest-kame-2022",NA,NA,"Malay",NA,NA,NA
"15171","EVER22140","05","2022",5,NA,NA,"https://www.pressreader.com/malaysia/new-straits-times/20220529/281638193830949",NA,NA,NA,NA,NA,NA
"15172","EVER22140","06","2022",5,NA,NA,"https://www.msn.com/en-my/news/berita/ribut-salji-halang-misi-kame-2022-tawan-everest/ar-AAXONr1",NA,NA,NA,NA,NA,NA
"15173","EVER22140","07","2022",5,NA,NA,"https://www.hmetro.com.my/mutakhir/2022/05/846476/ribut-salji-halang-misi-kame-2022-tawan-everest",NA,NA,NA,NA,NA,NA
"15174","LHOT22101","01","2022",5,NA,NA,"https://mteveresttoday.com/season-first-lhotse-summit/",NA,NA,NA,NA,NA,NA
"15175","EVER22142","01","2022",5,NA,NA,"https://news.sciencenet.cn/htmlnews/2022/5/478429.shtm",NA,NA,"Chinese",NA,NA,NA
"15176","EVER22142","02","2022",5,NA,NA,"http://www.news.cn/politics/2022-05/13/c_1128647464.htm",NA,NA,"Chinese",NA,NA,NA
"15177","EVER22142","03","2022",5,NA,NA,"https://news.sina.com.cn/c/2022-05-04/doc-imcwipii7957438.shtml",NA,NA,"Chinese",NA,NA,NA
"15178","EVER22141","01","2022",5,NA,NA,"https://www.sport.gov.cn/n322/n14771/n14772/n14785/n14790/c24112258/content.html",NA,NA,"Chinese",NA,NA,NA
"15179","EVER22141","02","2022",5,NA,NA,"https://thehimalayantimes.com/nepal/chinese-climbers-scale-mt-everest-to-install-weather-station-at-8800m",NA,NA,NA,NA,NA,NA
"15180","EVER22142","04","2022",5,NA,NA,"https://thehimalayantimes.com/nepal/chinese-climbers-scale-mt-everest-to-install-weather-station-at-8800m",NA,NA,NA,NA,NA,NA
"15181","EVER22142","05","2022",5,NA,NA,"http://mzqb.cyol.com/html/2022-08/02/content_322570.htm",NA,NA,"Chinese",NA,NA,NA
"15182","EVER22142","06","2022",5,NA,NA,"http://ex.chinadaily.com.cn/exchange/partners/77/rss/channel/cn/columns/l3ti2f/stories/WS62e245afa3101c3ee7ae13bc.html",NA,NA,"Chinese",NA,NA,NA
"15183","LHOT22112","01","2022",5,NA,NA,"https://explorersweb.com/hungarian-summits-lhotse-w-o-o2-plus-other-news-from-everest-lhotse/",NA,NA,NA,NA,NA,NA
"15184","LHOT22112","02","2022",5,NA,NA,"https://www.diariodenavarra.es/noticias/deportes/montana/2022/05/16/uxue-morales-e-ignacio-barrios-el-lhotse-salido-rodado-527719-2015.html",NA,NA,"Spanish",NA,NA,NA
"15185","LHOT22113","01","2022",5,NA,NA,"https://www.laorotava.es/es/noticias/anto-perez-corona-el-lhotse-la-cuarta-montana-mas-alta-del-mundo",NA,NA,"Spanish",NA,NA,NA
"15186","LHOT22111","01","2022",5,NA,NA,"https://satoriadventure.com/company/media/lhotse-expedition-spring-2022.php",NA,NA,NA,NA,NA,NA
"15187","LHOT22115","01","2022",5,NA,NA,"https://thehimalayantimes.com/nepal/indian-climber-scales-mt-annapurna-without-supplementary-oxygen",NA,NA,NA,NA,NA,NA
"15188","LHOT22104","01","2022",5,NA,NA,"https://www.telegraphindia.com/west-bengal/chandernagores-piyali-basak-scales-mount-lhotse-too/cid/1866761",NA,NA,NA,NA,NA,NA
"15189","LHOT22120","01","2022",5,NA,NA,"https://mteveresttoday.com/nepalese-guide-of-lhotse-south-face-expedition-team-missing-in-avalanche/",NA,NA,NA,NA,NA,NA
"15190","LHOT22120","02","2022",5,NA,NA,"https://mteveresttoday.com/lhotse-south-face-expedition-2022-ends/",NA,NA,NA,NA,NA,NA
"15191","LHOT22120","03","2022",5,NA,NA,"https://thehimalayantimes.com/nepal/lhotse-avalanche-survivor-recalls-nightmarish-experience",NA,NA,NA,NA,NA,NA
"15192","EVER22141","03","2022",5,NA,NA,"http://m.cnhubei.com/content/2022-05/01/content_14712456.html",NA,NA,"Chinese",NA,NA,NA
"15193","BARU21105","06","2021",3,"CLMB","Holecek, Marek","Heavenly Trap",NA,"2022",NA,"381:50-55 (2022)",NA,NA
"15194","BARU21105","07","2021",2,"AJ","Holocek, Marek","Heaven's Trap",NA,"2021",NA,"124:3-14 (2021)",NA,NA
"15195","ANN321301","07","2021",2,"AAJ","Fomin, Mikhail","Patience",NA,"2022",NA,"96:12-23 (2022)",NA,NA
"15196","ANN321301","08","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216089",NA,NA,NA,NA,NA,NA
"15197","ROKA20401","01","2020",2,"AAJ","Griffin, Lindsay","Api Himal, Rokali, New Route and First Winter Ascent",NA,"2022",NA,"96:274-275 (2022)",NA,NA
"15198","ROKA20401","02","2020",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216016",NA,NA,NA,NA,NA,NA
"15199","MARI21301","01","2021",2,"AAJ","Popier, Rodolphe","Kanti Himal, Mariyang, Southwest Face and West Ridge",NA,"2022",NA,"96:275 (2022)",NA,NA
"15200","MARI21301","02","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216015",NA,NA,NA,NA,NA,NA
"15201","DHA121102","03","2021",2,"AAJ","Griffin, Lindsay","Dhaulagiri I, Northwest Ridge, Attempt",NA,"2022",NA,"96:275-276 (2022)",NA,NA
"15202","DHA121102","04","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216017",NA,NA,NA,NA,NA,NA
"15203","PURB21301","02","2021",2,"AAJ","Griffin, Lindsay","Purbung, First Ascent; Purkung, Southeast Ridge",NA,"2022",NA,"96:276-277 (2022)",NA,NA
"15204","PURB21301","03","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216123",NA,NA,NA,NA,NA,NA
"15205","PANB21301","02","2021",2,"AAJ","Griffin, Lindsay","Panbari, Second Ascent and First Ski Descent",NA,"2022",NA,"96:277 (2022)",NA,NA
"15206","PANB21301","03","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216124",NA,NA,NA,NA,NA,NA
"15207","DORJ21301","05","2021",2,"AAJ","Zabalza, Mikel","Dorje Lakpa, South Face, and Other Routes",NA,"2022",NA,"96:278-279 (2022)",NA,NA
"15208","DORJ21301","06","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216077",NA,NA,NA,NA,NA,NA
"15209","CHEK21301","01","2021",2,"AAJ","Subirana, Marc","Chekigo, South Face to East Ridge",NA,"2022",NA,"96:279 (2022)",NA,NA
"15210","CHEK21301","02","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216125",NA,NA,NA,NA,NA,NA
"15211","CHOB21301","02","2021",2,"AAJ","Strazar, Luka","Slovenian Direct, The Northwest Face of Chobutse",NA,"2022",NA,"96:280-281 (2022)",NA,NA
"15212","CHOB21301","03","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216078",NA,NA,NA,NA,NA,NA
"15213","TKPO21301","06","2021",2,"AAJ","Livingstone, Tom","Tengkangpoche, Northeast Pillar",NA,"2022",NA,"96:282-284 (2022)",NA,NA
"15214","TKPO21301","07","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216079",NA,NA,NA,NA,NA,NA
"15215","TKPO21302","01","2021",2,"AAJ","Cazzanelli, Francisco","Tengkangpoche, East Ridge Intregal; Tengi Ragi Tau Southeast, New Variant",NA,"2022",NA,"96:284-285 (2022)",NA,NA
"15216","TKPO21302","02","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216127",NA,NA,NA,NA,NA,NA
"15217","KCHS21101","02","2021",2,"AAJ","Hak, Zdenek","Kangchung Shar, North Face and Northwest Face/Ridge",NA,"2022",NA,"96:286-287 (2022)",NA,NA
"15218","KCHS21101","03","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216128",NA,NA,NA,NA,NA,NA
"15219","AMAD21322","03","2021",2,"AAJ","Griffin, Lindsay","Ama Dablam, West Face, Damilano Route and Rapid Ascent of American Direct",NA,"2022",NA,"96:287 (2022)",NA,NA
"15220","AMAD21322","04","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216129",NA,NA,NA,NA,NA,NA
"15221","BARU21105","08","2021",2,"AAJ","Holecek, Marek","Heavenly Trap",NA,"2022",NA,"96:288-290 (2022)",NA,NA
"15222","BARU21105","09","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216080",NA,NA,NA,NA,NA,NA
"15223","BARU95301","07","1995",2,"AAJ","Efimov, Sergei","Baruntse, West Face, Historial Ascent",NA,"2022",NA,"96:291 (2022)",NA,NA
"15224","CHAM21301","06","2021",2,"AAJ","Griffin, Lindsay","Chamlang's North Face",NA,"2022",NA,"96:292-293 (2022)",NA,NA
"15225","CHAM21301","07","2021",5,NA,NA,"http://publications.americanalpineclub.org/articles/13201216076",NA,NA,NA,NA,NA,NA
"15226","TKPO04301","02","2004",2,"AAJ","Griffin, Lindsay",NA,NA,"2005",NA,"70:389 (2005)",NA,NA
"15227","TENS04302","01","2004",2,"AAJ","Sharp, Hilary",NA,NA,"2006",NA,"80:413-415 (2006)",NA,NA
"15228","TENS04302","02","2004",5,NA,NA,"http://publications.americanalpineclub.org/articles/12200641300/Asia-Nepal-Annapurna-Himal-Rolwaling-Himal-Tengi-Ragi-Tau-East-First-Ascent-of-Peak-Via-South-Pillar",NA,NA,NA,NA,NA,NA
"15229","TENS04302","03","2004",2,"AAJ","Griffin, Lindsay",NA,NA,"2005",NA,"79:389 (2005)",NA,NA
"15230","TENS04302","04","2004",5,NA,NA,"http://publications.americanalpineclub.org/articles/12200538902",NA,NA,NA,NA,NA,NA
"15231","TENS04301","01","2004",5,NA,NA,"http://publications.americanalpineclub.org/articles/12200538902",NA,NA,NA,NA,NA,NA
"15232","ROKA20401","03","2020",2,"HCN","Griffin, Lindsay","Rokapi (Kap Chuli), New Route and First Winter Ascent",NA,"2022",NA,"45:13-14 (Sept 2022)",NA,NA
"15233","DOR222101","02","2022",2,"AJ","Miller, Tim","The Phantom Line, A First Ascent in Nepal's Jugal Himal",NA,"2022",NA,"126:3-15 (2022)",NA,NA
"15234","TKPO21301","08","2021",2,"AJ","Livingstone, Tom","Massive Attack, Hard Climbing and Controversy on Tengkangpoche",NA,"2022",NA,"126:16-32 (2022)",NA,NA
"15235","CHAM19101","08","2019",2,"HJ","Holecek, Marek","North West Face of Chamlang",NA,"2021",NA,"76:232-237 (2021)",NA,NA
"15236","CHAM19101","09","2019",5,NA,NA,"https://www.himalayanclub.org/hj/76/15/expeditions-explorations/",NA,NA,NA,NA,NA,NA
"15237","ANN121102","04","2021",2,"HJ","Zirpe, Umesh","The Ascent of Annapurna I",NA,"2021",NA,"76:244-248 (2021)",NA,NA
"15238","ANN121102","05","2021",5,NA,NA,"https://www.himalayanclub.org/hj/76/15/expeditions-explorations/",NA,NA,NA,NA,NA,NA
"15239","KCHN22101","05","2022",2,"HJ","Yamada, Toshiyuki","Northwest Face of Kangchung Nup",NA,"2022",NA,"77:126-131 (2022)",NA,NA
"15240","TKPO21301","09","2021",2,"HJ","Livingstone, Tom","Tengkangpoche",NA,"2022",NA,"77:132-146 (2022)",NA,NA
"15241","DOR222101","03","2022",2,"HJ","Ramsden, Paul","Jugal Spire",NA,"2022",NA,"77:197-203 (2022)",NA,NA
"15242","AMAD22301","01","2022",5,NA,NA,"https://mteveresttoday.com/sherpa-climber-dies-while-returning-from-summit-of-mt-amadablam/",NA,NA,NA,NA,NA,NA
"15243","AMAD22306","01","2022",5,NA,NA,"https://www.8kexpeditions.com/new-and-event/8k-expeditions-amadablam-expedition-to-an-end-with-100-success-summit-records-autumn-2022",NA,NA,NA,NA,NA,NA
"15244","AMAD22309","01","2022",5,NA,NA,"https://madisonmountaineering.com/madison-mountaineering-2022-ama-dablam-summiteers-list/",NA,NA,NA,NA,NA,NA
"15245","AMAD22311","01","2022",5,NA,NA,"https://malclimbs.com/2022/11/25/mallories-nepal-beta-trekking-ama-dablam-lobuche/",NA,NA,NA,NA,NA,NA
"15246","AMAD22311","02","2022",5,NA,NA,"https://www.youtube.com/watch?v=ISnqF5cVg-8",NA,NA,NA,NA,NA,"600"
"15247","AMAD22313","01","2022",5,NA,NA,"https://www.tripoto.com/janakpur/trips/a-climber-from-punjab-shares-his-experience-after-climbing-the-toughest-6800m-mountain-in-nepal-3b4581d90900651a",NA,NA,NA,NA,NA,NA
"15248","AMAD22314","01","2022",5,NA,NA,"https://www.youtube.com/watch?v=M62gEASbJbs",NA,NA,NA,NA,NA,NA
"15249","AMAD22319","01","2022",5,NA,NA,"https://www.summitclimb.com/news/recent/ama-dablam-news",NA,NA,NA,NA,NA,NA
"15250","AMAD22322","01","2022",5,NA,NA,"https://www.jagged-globe.co.uk/news/Ama_Dablam_Report_2022.pdf",NA,NA,NA,NA,NA,NA
"15251","AMAD22326","01","2022",5,NA,NA,"https://twitter.com/ScottsdaleFire/status/1590741208493875200",NA,NA,NA,NA,NA,NA
"15252","AMAD22337","01","2022",5,NA,NA,"https://emedjimurje.net.hr/vijesti/drustvo/4299462/matija-krznar-ama-dablam-jedna-je-od-najljepsih-planina-ali-i-najveci-izazov-himalaje/",NA,NA,"Croatian",NA,NA,NA
"15253","AMAD22338","01","2022",5,NA,NA,"https://www.facebook.com/antonia.viljac/",NA,NA,NA,NA,NA,NA
"15254","BARU22301","01","2022",5,NA,NA,"https://walkingwithmountains.uk/author/chooyu2013/",NA,NA,NA,NA,NA,NA
"15255","BARU22301","02","2022",5,NA,NA,"https://www.facebook.com/eric.hinderer.58/?locale=es_ES&paipv=0&eav=AfZmb5egbyEnP2UywOxVOANoXqcYvN-ha4Dsuh8JfUmu2ruBM-Jmsp_485Zl7Jjy5XA&_rdr",NA,NA,NA,NA,NA,NA
"15256","AMAD22301","02","2022",5,NA,NA,"https://www.climbing.com/people/a-climber-we-lost-mingma-wangdi-sherpa/",NA,NA,NA,NA,NA,NA
"15257","AMAD22327","01","2022",5,NA,NA,"https://explorersweb.com/an-attempted-fkt-on-ama-dablam-5-hours-42-minutes/",NA,NA,NA,NA,NA,NA
"15258","ANN422302","01","2022",5,NA,NA,"https://explorersweb.com/annapurna-iv-russians-ready-for-summit-push/",NA,NA,NA,NA,NA,NA
"15259","ANN422302","02","2022",5,NA,NA,"https://explorersweb.com/russians-summit-annapurna-iv/",NA,NA,NA,NA,NA,NA
